REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,803,00,000060,1,4,1,01,1,1,1,09,07,1,1, , , , , , , ,1,01,1,3,13,11,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000061,1,4,1,01,1,1,1,09,10,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000062,2,2,1,01,1,1,1,08,06,1,1, , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000063,1,2,1,01,1,1,1,09,09,1,4,1,2,2,2,1,2, ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000064,1,2,1,01,1,1,1,11,10,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000065,3,2,1,01,1,1,1,11,05,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000066,1,2,1,01,1,1,1,10,04,5, , , , , , , ,2,1,01,1,3,01,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.706877454
13,803,00,000067,3,2,1,01,1,1,1,11,07,5, , , , , , , ,9,1,01,3,3,13,13,2,2,2,2,226,7602,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000068,3,2,1,01,1,1,1,10,07,6, , , , , , , , ,1,01,1,1,01,13,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.734025123
13,803,00,000069,3,2,1,01,1,1,1,10,04,5, , , , , , , ,9,1,01,1,3,13,01,1,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000070,1,2,1,01,1,1,1,10,08,2,1, , , , , , , ,1,01,1,3,01,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0014.432038835
13,803,00,000071,1,2,1,01,1,1,1,10,04,5, , , , , , , ,3,1,01,1,3,13,01,2,2,2,2,226,7602,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000072,1,2,1,01,1,1,1,10,05,5, , , , , , , ,4,1,01,1,3,01,01,2,2,2,2,226,7602,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.706877454
13,803,00,000073,1,2,1,01,1,1,1,08,04,5, , , , , , , ,3,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
