REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
02,009,01,000279,1,1,2,01,6,1,1,10,06,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000280,1,1,1,01,2,1,1,07,05,1,1, , , , , , , ,1,02,1,3,01,01,2,1,1,2,226,0901,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000281,1,1,1,01,6,1,1,10,05,1,1, , , , , , , ,1,01,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000282,1,1,1,01,6,1,1,10,05,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000283,1,2,1,01,1,1,1,07,05,6, , , , , , , , ,1,02,1,3,13,01,2,1,2,2,226,0901,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0004.278571429
02,009,01,000284,1,1,1,04,6,1,1,04,03,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000285,1,1,2,01,1,1,1,02,05,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000286,1,2,1,01,2,1,1,10,07,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000287,1,1,1,01,2,1,1,06,05,5, , , , , , , ,5,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0004.747826087
02,009,01,000288,1,1,1,04,6,1,1,06,03,5, , , , , , , ,1,1,02,1,3,13,01,1,1,2,2,128,0901,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0004.747826087
02,009,01,000289,1,1,2,01,2,1,1,08,06,1,1, , , , , , , ,1,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000290,1,1,1,04,6,1,1,07,04,1,1, , , , , , , ,1,02,1,3,01,01,2,2,2,2,128,0901,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000291,1,1,1,03,6,1,1,07,05,1,4,1,2,2,2,2,2, ,1,02,1,3,13,01,2,2,1,2,128,0901,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000292,1,1,1,04,6,1,1,07,03,5, , , , , , , ,2,1,02,1,3,13,01,2,2,2,2,128,0901,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0004.747826087
02,009,01,000293,1,1,1,04,1,1,1,07,06,1,1, , , , , , , ,1,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000294,1,1,1,01,1,1,1,07,03,5, , , , , , , ,5,1,02,1,3,01,01,2,2,2,2,128,0901,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0004.747826087
02,009,01,000295,1,1,1,01,2,1,1,04,05,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,0901,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0004.747826087
02,009,01,000296,1,1,1,01,2,1,1,04,04,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,128,0901,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000297,1,1,1,04,1,1,1,08,05,1,4,1,2,2,2,2,2, ,1,02,1,3,01,01,1,1,2,2,128,0901,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000298,1,2,2,01,3,2,1,10,05,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.099697885
02,009,01,000299,1,1,1,01,2,1,1,03,05,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000300,2,2,1,01,2,1,1,08,06,1,1, , , , , , , ,1,02,1,3,13,01,1,1,1,2,128,0901,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000301,1,2,2,01,2,1,1,02,06,1,4,1,2,2,2,2,2, ,1,02,1,3,01,01,2,2,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000302,1,1,2,01,6,1,1,03,06,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,128,0901,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000303,1,1,1,04,6,1,2,06,03,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000304,1,1,1,04,6,1,1,06,03,6, , , , , , , , ,1,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0004.278571429
02,009,01,000305,1,1,1,04,6,1,1,02,05,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000306,1,1,1,04,6,1,1,02,05,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,128,0901,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000307,1,1,1,03,6,1,1,07,05,1,4,1,2,2,2,2,2, ,1,02,1,3,13,01,2,2,1,2,128,0901,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000308,1,9,9,99,9,9,9,08,99,5, , , , , , , ,0,3,13,9,9,01,01,9,9,9,9,128,0901,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0004.747826087
02,009,01,000309,1,2,1,01,1,1,1,10,03,1,1, , , , , , , ,6,02,1,3,10,10,1,1,2,2,128,0901,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,0005.099697885
02,009,01,000310,1,1,2,01,1,1,1,07,02,1,4,1,2,1,2,2,2, ,6,02,1,3,02,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0005.099697885
02,009,01,000311,1,1,1,03,6,1,2,08,02,3,4,1,2,1,2,2,2, ,6,02,2,2,13,13,1,1,2,2,128,0901,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,0006.000000000
02,009,01,000312,1,1,1,01,1,1,1,07,03,1,4,1,1,1,2,2,2, ,6,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0005.099697885
02,009,01,000313,1,1,2,01,4,1,2,10,03,1,1, , , , , , , ,6,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.099697885
02,009,01,000314,1,1,1,01,1,1,1,06,03,1,4,1,2,1,2,2,2, ,3,02,1,3,13,13,2,1,2,2,226,0901,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,0005.099697885
02,009,01,000315,1,1,2,01,1,1,1,04,05,1,1, , , , , , , ,5,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000316,1,1,2,01,1,1,1,04,05,1,1, , , , , , , ,5,02,1,3,13,02,1,1,2,2,128,0901,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0005.099697885
02,009,01,000317,1,1,2,01,1,1,1,04,05,1,1, , , , , , , ,5,02,1,3,13,13,1,1,2,2,128,0901,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0005.099697885
02,009,01,000318,1,1,1,03,6,1,1,08,04,3,1, , , , , , , ,6,02,1,3,13,01,2,2,2,2,226,0901,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0006.000000000
02,009,01,000319,1,1,1,01,1,1,1,01,03,5, , , , , , , ,5,3,02,1,3,13,01,2,2,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0004.747826087
02,009,01,000320,1,1,1,01,1,1,1,01,03,5, , , , , , , ,5,3,02,1,3,13,01,2,2,2,2,128,1399,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0004.747826087
02,009,01,000321,1,1,1,03,3,2,1,11,03,5, , , , , , , ,5,3,02,1,3,13,01,1,2,2,2,128,0901,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,0004.747826087
02,009,01,000322,1,1,1,03,3,2,1,11,03,5, , , , , , , ,5,3,02,1,3,13,01,1,2,2,2,128,0902,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.747826087
02,009,01,000323,1,1,1,03,3,2,1,11,03,5, , , , , , , ,5,3,02,1,3,13,01,1,2,2,2,128,0901,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.747826087
02,009,01,000324,1,1,1,03,3,2,1,11,03,5, , , , , , , ,5,3,02,1,3,13,13,1,2,2,2,128,0901,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.747826087
02,009,01,000325,1,1,1,03,3,2,1,11,03,5, , , , , , , ,4,3,02,1,3,02,01,1,2,2,2,128,0901,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.747826087
02,009,01,000326,1,2,2,01,1,1,1,07,05,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,128,0901,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000327,1,1,1,03,6,1,1,11,02,5, , , , , , , ,2,6,02,3,5,01,01,2,2,2,2,128,0901,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0004.747826087
02,009,01,000328,1,1,1,03,5,1,1,06,03,1,1, , , , , , , ,6,02,1,3,04,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000329,1,1,1,04,4,1,1,07,03,1,9, , , , , , , ,3,02,1,5,13,01,2,2,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.099697885
02,009,01,000330,1,1,1,04,2,1,1,11,01,6, , , , , , , , ,6,02,1,5,02,02,2,2,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0004.278571429
02,009,01,000331,1,1,1,01,6,1,5,07,03,1,4,1,1,1,1,2,2, ,6,02,1,3,13,01,2,2,2,2,226,3905,3,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000332,1,2,2,01,6,1,1,10,04,1,1, , , , , , , ,1,02,1,5,05,01,1,1,2,2,128,0901,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,0005.099697885
02,009,01,000333,1,2,2,01,6,1,1,10,02,1,1, , , , , , , ,6,02,1,3,13,13,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,0005.099697885
02,009,01,000334,1,1,1,03,2,1,2,09,03,1,4,1,1,1,2,2,2, ,6,02,1,3,13,13,1,1,1,2,128,9000,4,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,0005.099697885
02,009,01,000335,1,1,1,04,6,1,2,07,05,1,1, , , , , , , ,6,02,3,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0005.099697885
02,009,01,000336,1,1,1,04,2,1,1,06,02,6, , , , , , , , ,6,02,1,3,13,01,2,2,2,2,104,0901,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.278571429
02,009,01,000337,1,1,1,03,6,1,1,04,02,1,4,2,1,1,2,2,2, ,6,02,1,3,13,01,2,2,2,2,226,0901,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0005.099697885
02,009,01,000338,1,1,2,01,1,1,6,06,04,1,1, , , , , , , ,6,02,1,3,13,01,2,2,2,2,128,0901,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000339,1,1,1,04,2,1,1,05,03,2,5, , , , , , , ,6,02,1,3,13,01,2,2,2,2,128,0901,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0003.703703704
02,009,01,000340,1,1,1,04,6,1,1,02,03,6, , , , , , , , ,6,02,1,3,13,01,2,2,2,2,226,0901,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.278571429
02,009,01,000341,1,1,1,04,7,1,1,03,03,6, , , , , , , , ,6,02,1,3,13,01,2,2,2,2,226,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.278571429
02,009,01,000342,1,2,2,01,1,1,1,09,06,1,9, , , , , , , ,6,13,1,3,13,01,2,2,2,2,128,0901,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,0005.099697885
02,009,01,000343,1,2,1,01,1,1,1,11,06,5, , , , , , , ,6,6,02,1,3,13,13,2,2,2,2,226,0901,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,0004.747826087
02,009,01,000344,1,2,1,01,1,1,1,11,06,5, , , , , , , ,6,6,02,1,3,13,13,2,2,2,2,226,0901,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.747826087
02,009,01,000345,1,2,2,01,1,1,1,04,02,1,4,1,1,1,1,2,2, ,6,02,1,3,13,13,2,1,2,2,226,0901,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000346,1,1,1,01,2,1,1,02,05,2,4,1,2,2,2,2,2, ,6,02,1,3,13,02,2,2,2,2,128,0901,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0003.703703704
02,009,01,000347,1,1,1,04,6,1,1,04,05,5, , , , , , , ,4,6,02,1,3,13,01,2,2,2,2,226,0901,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.747826087
02,009,01,000348,1,1,1,01,2,1,2,05,10,1,1, , , , , , , ,1,02,1,3,13,01,2,1,2,2,226,0901,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000349,1,1,1,04,1,1,1,03,07,3,4,1,2,2,2,2,2, ,6,02,1,3,13,01,2,2,2,2,226,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0006.000000000
02,009,01,000350,1,2,1,01,1,1,1,10,11,1,1, , , , , , , ,1,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000351,1,1,1,01,6,1,1,05,09,1,1, , , , , , , ,6,02,1,3,13,01,1,1,1,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0005.099697885
02,009,01,000352,1,1,1,01,2,1,1,09,04,6, , , , , , , , ,1,02,1,5,13,01,2,2,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0004.278571429
02,009,01,000353,1,1,1,04,2,1,1,10,07,7, , , , , , , , ,6,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0001.528571429
02,009,01,000354,1,2,1,01,2,1,1,10,05,1,1, , , , , , , ,6,01,1,3,13,01,2,1,2,2,128,0901,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0005.099697885
02,009,01,000355,1,1,1,04,6,1,1,06,03,1,1, , , , , , , ,6,01,1,1,13,01,2,2,2,2,128,0901,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0005.099697885
02,009,01,000356,1,1,1,04,2,1,1,07,04,7, , , , , , , , ,6,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0001.528571429
02,009,01,000357,1,2,1,01,1,1,5,05,05,1,1, , , , , , , ,6,01,1,3,13,01,2,2,2,2,128,0901,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000358,1,1,1,01,6,1,2,10,05,6, , , , , , , , ,6,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.278571429
02,009,01,000359,1,2,1,01,1,1,1,10,03,5, , , , , , , ,5,3,02,1,3,13,01,2,2,2,2,128,0901,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0004.747826087
02,009,01,000360,1,2,1,01,1,1,1,10,03,5, , , , , , , ,5,3,02,1,3,13,01,2,2,2,2,128,0901,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0004.747826087
02,009,01,000361,1,1,1,01,2,1,5,09,06,1,1, , , , , , , ,6,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000362,1,1,2,01,2,1,1,10,04,6, , , , , , , , ,6,02,1,3,13,01,2,2,2,2,128,0901,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0004.278571429
02,009,01,000363,1,1,2,01,1,1,1,07,09,1,4,1,2,2,2,2,2, ,6,01,1,3,13,01,2,1,2,2,128,0901,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0005.099697885
02,009,01,000364,1,1,1,04,2,1,1,06,04,5, , , , , , , ,5,6,02,1,3,01,01,2,2,2,2,226,4399,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.747826087
02,009,01,000365,1,1,1,04,2,1,1,03,03,5, , , , , , , ,3,6,02,1,3,01,01,1,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.747826087
02,009,01,000366,1,1,1,04,2,1,1,08,06,1,1, , , , , , , ,6,02,1,3,01,01,2,1,2,2,128,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.099697885
02,009,01,000367,1,1,1,04,2,1,1,06,04,2,1, , , , , , , ,6,02,1,3,13,02,2,2,2,2,128,0901,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0003.703703704
02,009,01,000368,1,1,1,04,6,1,1,07,06,1,4,1,2,2,2,2,2, ,6,02,1,3,13,01,2,2,2,2,128,0901,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000369,1,2,2,01,1,1,5,07,07,1,4,1,1,2,2,2,2, ,6,01,1,3,13,01,2,2,2,2,226,0901,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000370,1,1,1,04,6,1,1,06,05,1,1, , , , , , , ,6,02,1,3,02,02,2,1,2,2,128,0901,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000371,1,1,1,04,2,1,1,07,04,1,1, , , , , , , ,6,02,1,5,13,01,2,2,2,2,128,0901,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0005.099697885
02,009,01,000372,1,1,1,04,6,1,1,04,07,1,4,1,2,2,2,2,2, ,6,02,1,3,13,01,2,2,2,2,226,0901,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000373,1,1,2,01,2,1,2,09,09,5, , , , , , , ,6,6,02,1,3,13,01,1,1,2,2,104,1599,3,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0004.747826087
02,009,01,000374,1,1,1,01,1,1,1,10,07,1,1, , , , , , , ,6,02,1,3,13,01,2,1,2,2,226,0901,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000375,1,1,2,01,2,1,5,07,08,1,4,2,2,2,2,1,2, ,6,02,1,3,13,01,1,2,2,2,226,0901,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000376,1,2,1,01,2,1,1,10,06,5, , , , , , , ,5,6,02,1,3,13,01,2,1,2,2,128,0901,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.747826087
02,009,01,000377,2,1,2,01,1,1,1,08,10,1,1, , , , , , , ,1,02,1,3,13,01,1,1,2,2,128,0901,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,0005.099697885
02,009,01,000378,2,1,2,01,1,1,1,08,10,1,1, , , , , , , ,1,01,1,3,13,01,1,1,2,2,226,0901,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.099697885
02,009,01,000379,2,2,2,01,4,1,1,11,06,5, , , , , , , ,6,1,02,1,3,13,01,2,1,2,2,226,0901,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.747826087
