REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,804,00,000066,1,1,1,01,2,1,1,11,06,5, , , , , , , ,8,1,01,1,1,01,01,2,2,2,2,226,7502,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0004.811472275
13,804,00,000067,1,1,1,01,1,1,1,11,04,1,9, , , , , , , ,4,01,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,0004.882368739
13,804,00,000068,1,2,1,01,1,1,1,10,09,1,1, , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7502,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.882368739
13,804,00,000069,1,1,1,01,2,1,1,11,04,5, , , , , , , ,6,1,01,1,2,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0004.811472275
13,804,00,000070,1,2,1,01,1,1,1,09,06,1,1, , , , , , , ,1,01,1,2,13,13,2,2,2,2,226,7502,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.882368739
13,804,00,000071,1,1,1,01,1,1,1,11,05,5, , , , , , , ,6,1,01,1,2,13,01,2,2,2,2,226,7502,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0004.811472275
13,804,00,000072,1,1,1,01,1,1,1,11,03,5, , , , , , , ,6,1,01,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.811472275
13,804,00,000073,1,1,1,01,2,1,1,10,05,3,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7502,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.402135231
13,804,00,000074,1,1,1,01,1,1,1,10,05,5, , , , , , , ,6,5,01,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0004.811472275
13,804,00,000075,1,1,1,01,1,1,1,10,05,5, , , , , , , ,6,5,01,1,2,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0004.811472275
13,804,00,000076,1,1,1,01,1,1,1,10,06,5, , , , , , , ,6,1,01,1,2,01,01,2,2,2,2,226,7502,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0004.811472275
13,804,00,000077,1,1,1,02,3,2,2,11,03,5, , , , , , , ,5,1,02,1,2,01,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.811472275
13,804,00,000078,1,1,1,02,2,1,1,11,03,5, , , , , , , ,5,1,12,1,2,13,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.811472275
13,804,00,000079,1,1,1,02,2,1,1,11,99,5, , , , , , , ,5,1,02,1,3,01,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0004.811472275
13,804,00,000080,1,1,1,02,2,1,1,11,03,3,1, , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7502,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0005.402135231
13,804,00,000081,1,1,1,01,2,1,1,11,04,3,1, , , , , , , ,1,01,1,1,01,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.402135231
13,804,00,000082,1,1,1,01,2,1,1,10,04,3,1, , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0005.402135231
13,804,00,000083,1,1,1,01,2,1,2,10,03,3,1, , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7502,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.402135231
13,804,00,000084,1,1,1,01,2,1,1,11,03,3,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7502,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0005.402135231
