REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,805,00,000052,1,1,1,01,6,1,1,03,01,5, , , , , , , ,3,1,01,1,2,02,02,2,2,2,2,226,7401,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000053,1,2,1,01,2,1,1,10,03,3,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000054,1,3,1,03,1,1,1,10,05,3,1, , , , , , , ,1,02,1,2,13,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000055,1,3,1,03,6,1,1,10,01,5, , , , , , , ,4,1,02,1,2,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000056,1,3,1,03,1,1,1,10,02,5, , , , , , , ,5,1,03,1,2,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000057,1,3,1,01,1,1,1,10,01,3,1, , , , , , , ,1,04,1,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.748376623
13,805,00,000058,1,3,1,01,2,1,1,10,07,5, , , , , , , ,6,1,05,1,3,13,02,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000059,1,3,1,03,5,1,1,10,03,5, , , , , , , ,5,1,01,1,3,01,01,2,2,2,2,226,7401,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000060,1,2,1,01,2,1,1,10,03,5, , , , , , , ,5,1,02,1,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000061,1,2,1,03,3,2,1,10,03,3,1, , , , , , , ,1,01,3,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000062,1,2,1,03,3,2,1,10,03,3,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7401,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000063,1,2,1,03,6,1,1,11,03,5, , , , , , , ,5,1,01,1,2,13,01,2,2,2,2,064,7401,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000064,1,2,1,03,3,1,1,11,03,5, , , , , , , ,2,1,01,1,3,13,01,2,2,2,2,226,7401,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000065,1,2,1,03,5,1,1,10,05,3,4,1,2,2,2,2,2, ,1,01,1,3,13,01,2,2,2,2,226,7401,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000066,1,9,1,03,3,9,1,10,03,3,1, , , , , , , ,3,03,1,2,01,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.748376623
13,805,00,000067,1,2,1,01,1,1,1,09,05,6, , , , , , , , ,5,01,1,2,01,01,1,2,2,2,226,7401,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0004.901982379
13,805,00,000068,1,2,1,03,3,1,1,09,05,3,9, , , , , , , ,5,01,1,3,01,01,2,2,2,2,226,7401,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.748376623
13,805,00,000069,1,2,1,03,3,2,1,09,05,3,9, , , , , , , ,5,01,1,3,01,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.748376623
13,805,00,000070,1,2,1,03,3,5,1,09,05,3,9, , , , , , , ,5,01,1,2,13,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.748376623
13,805,00,000071,1,2,1,03,3,5,1,09,05,3,9, , , , , , , ,5,01,1,2,13,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0005.748376623
13,805,00,000072,1,2,1,01,3,1,1,09,05,3,4,1,2,2,2,2,2, ,1,01,3,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000073,1,2,1,01,2,1,1,09,02,3,1, , , , , , , ,1,01,1,3,01,01,2,2,2,2,226,7401,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000074,1,4,1,01,2,1,1,10,05,5, , , , , , , ,4,1,01,1,2,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000075,1,4,1,01,1,1,1,10,05,5, , , , , , , ,5,1,01,1,3,14,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,0005.267818864
13,805,00,000076,1,4,1,01,2,1,1,10,05,5, , , , , , , ,5,1,01,1,3,14,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000077,1,4,1,01,1,1,1,10,05,5, , , , , , , ,5,1,01,1,1,14,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000078,1,4,1,01,2,1,1,10,05,5, , , , , , , ,4,1,01,1,1,01,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000079,1,2,1,01,5,1,1,09,01,5, , , , , , , ,6,1,01,1,1,01,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000080,1,2,1,01,3,1,1,09,06,3,1, , , , , , , ,1,01,1,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000081,1,2,1,01,2,1,1,09,05,5, , , , , , , ,4,1,01,1,2,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000082,1,3,1,01,3,1,1,08,06,3,4,1,2,2,2,2,2, ,1,01,1,3,13,01,2,2,2,2,226,7401,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000083,1,2,1,01,3,1,1,10,03,5, , , , , , , ,7,1,01,1,3,01,01,1,1,2,2,226,7401,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,0005.267818864
